10.1016/j.dib.2022.107960,"Bureau, Chrystelle",6,6,0
10.1016/j.dib.2022.107960,"Madigou, Céline",7,7,0
10.1016/j.dib.2022.107960,"Kroff, Pablo",9,9,0
10.1016/j.dib.2022.107960,"Mazéas, Laurent",10,10,0
10.1016/j.dib.2022.107960,"Rutledge, Douglas N.",11,11,0
10.1016/j.dib.2022.107960,"Gaval, Gilberte",12,12,0
10.1016/j.dib.2022.107960,"Chapleur, Olivier",13,13,0
10.1016/j.dib.2018.08.213,"Yamamoto, Takayuki",1,1,0
10.1016/j.dib.2018.08.213,"Li, Qi",2,2,0
10.1016/j.dib.2018.08.213,"Hara, Hidetaka",3,3,0
10.1016/j.dib.2018.08.213,"Wang, Liaoran",4,4,0
10.1016/j.dib.2018.08.213,"Zhou, Hongmin",5,5,0
10.1016/j.dib.2018.08.213,"Li, Juan",6,6,0
10.1016/j.dib.2018.08.213,"Eckhoff, Devin E.",7,7,0
10.1016/j.dib.2018.08.213,"Lovingood, Ray",9,9,0
10.1016/j.dib.2018.08.213,"Ezzelarab, Mohamed",10,10,0
10.1016/j.dib.2018.08.213,"Ayares, David",11,11,0
10.1016/j.dib.2018.08.213,"Wang, Yi",12,12,0
